Age,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Attrition,Department,JobRole,MaritalStatus,EngagementScore,LoyaltyScore,IncomePerLevel,Cluster,PCA1,PCA2
49,1261,7,3,499,2,1,31,2,3,3,10965,12066,8,0,24,4,3,0,26,2,3,5,2,0,0,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,0,Research & Development,Healthcare Representative,Single,2.6666666666666665,0.10204081632444816,3654.9999987816664,2,0.04141527512326249,0.388832339899252
51,1178,14,2,500,3,0,87,3,2,4,4936,14862,4,0,11,3,3,1,18,2,2,7,7,0,7,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,3.3333333333333335,0.13725490195809306,2467.999998766,1,1.5060565477163252,-0.3130445935043607
36,329,2,3,501,4,0,96,3,1,3,2543,11868,4,0,13,3,2,1,6,3,3,2,2,2,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,3.0,0.05555555555401235,2542.9999974569996,1,0.4408308615189415,-1.1888491850661618
34,1362,19,3,502,1,1,67,4,2,4,5304,4652,8,1,13,3,2,0,9,3,2,5,2,0,4,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,Sales,Sales Executive,Single,2.3333333333333335,0.1470588235250865,2651.999998674,1,0.3707977644226741,-0.4411996631784127
55,1311,2,3,505,3,0,97,3,4,4,16659,23258,2,1,13,3,3,0,30,2,3,5,4,1,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,Research & Development,Manager,Single,3.3333333333333335,0.09090909090743803,4164.749998958812,1,1.5844811594976003,1.2155137480400238
24,1371,10,4,507,4,0,77,3,2,3,4260,5915,1,1,12,3,4,1,5,2,4,5,2,0,3,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,Sales,Sales Executive,Divorced,3.6666666666666665,0.2083333333246528,2129.999998935,1,1.2238342927984331,-0.6169599415777238
30,202,2,1,508,3,1,72,3,1,2,2476,17434,1,0,18,3,1,1,1,3,3,1,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,Sales,Sales Representative,Married,2.0,0.03333333333222222,2475.999997524,0,-1.330263510702632,-1.2234507053504526
26,575,3,1,510,3,1,73,3,1,1,3102,6582,0,0,22,4,3,0,7,2,3,6,4,0,4,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1,Research & Development,Research Scientist,Single,2.3333333333333335,0.23076923076035502,3101.9999968979996,2,-1.6663564036868117,-0.5728509540586334
22,253,11,3,511,1,0,43,3,1,2,2244,24440,1,0,13,3,4,1,2,1,3,2,1,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.3333333333333335,0.09090909090495868,2243.9999977559996,0,-0.9505256375649355,-1.158734348043788
36,164,2,2,513,2,1,61,2,3,3,7596,3809,1,0,13,3,2,2,10,2,3,10,9,9,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.3333333333333335,0.27777777777006174,2531.999999156,0,-0.21771001584051125,0.522361041091969
30,464,4,3,514,3,1,40,3,1,4,2285,3427,9,1,23,4,3,0,3,4,3,1,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1,Research & Development,Research Scientist,Single,3.3333333333333335,0.03333333333222222,2284.9999977149996,2,1.3366717649736872,-1.4493700491681722
37,1107,14,3,515,4,0,95,3,1,1,3034,26914,1,0,12,3,3,1,18,2,2,18,7,12,17,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,Research & Development,Laboratory Technician,Divorced,2.6666666666666665,0.48648648647333825,3033.999996966,0,-1.104067061432212,0.8310728828737528
40,759,2,2,516,4,0,46,3,2,2,5715,22553,7,0,12,3,3,2,8,5,3,5,4,1,3,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,Sales,Sales Executive,Divorced,3.0,0.12499999999687501,2857.4999985712498,0,-0.15383915449441235,-0.32366643906808046
42,201,1,4,517,2,0,95,3,1,1,2576,20490,3,0,16,3,2,1,8,5,3,5,2,1,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,Research & Development,Laboratory Technician,Divorced,1.6666666666666667,0.11904761904478459,2575.999997424,0,-2.317418923249157,-0.6883150728343648
37,1305,10,4,518,3,1,49,3,2,2,4197,21123,2,1,12,3,4,0,18,2,2,1,0,0,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,Research & Development,Manufacturing Director,Single,3.0,0.027027027026296568,2098.49999895075,0,-0.19173548675358656,-1.0122693712724702
43,982,12,3,520,1,1,59,2,4,2,14336,4345,1,0,11,3,3,1,25,3,3,25,10,3,9,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,Research & Development,Research Director,Divorced,2.0,0.5813953488236885,3583.999999104,3,-1.081417011714908,3.3210903128593325
40,555,2,3,521,2,0,78,2,2,3,3448,13436,6,0,22,4,2,1,20,3,3,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,2.3333333333333335,0.024999999999375,1723.999999138,2,-0.4183137262650354,-1.1842076921613869
54,821,5,2,522,1,1,86,3,5,1,19406,8509,4,0,11,3,3,1,24,4,2,4,2,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,Research & Development,Research Director,Married,1.6666666666666667,0.07407407407270233,3881.1999992237597,0,-2.1926407373300556,1.7217310263284304
34,1381,4,4,523,3,0,72,3,2,3,6538,12740,9,0,15,3,1,1,6,3,3,3,2,1,2,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.3333333333333335,0.08823529411505192,3268.9999983655,0,-0.2715586096726502,-0.4428473988281983
31,480,7,2,524,2,0,31,3,2,1,4306,4156,1,0,12,3,2,1,13,5,1,13,10,3,12,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,Research & Development,Manufacturing Director,Married,1.6666666666666667,0.41935483869614987,2152.9999989235,0,-2.2518144375444273,0.4929322185263109
43,313,21,3,525,4,1,61,3,1,4,2258,15238,7,0,20,4,1,1,8,1,3,3,2,1,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,3.0,0.06976744185884262,2257.999997742,2,0.9744541656153396,-1.2073218840709514
43,1473,8,4,526,3,0,74,3,2,3,4522,2227,4,1,14,3,4,0,8,3,3,5,2,0,2,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0,Research & Development,Healthcare Representative,Divorced,3.3333333333333335,0.1162790697647377,2260.9999988695,1,0.8508440337398039,-0.561966240626792
25,891,4,2,527,2,0,99,2,2,4,4487,12090,1,1,11,3,2,0,5,3,3,5,4,1,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,Sales,Sales Executive,Single,2.6666666666666665,0.199999999992,2243.4999988782497,1,0.7394584375383033,-0.579468255432329
37,1063,25,5,529,2,0,72,3,2,3,4449,23866,3,1,15,3,1,2,15,2,3,13,11,10,7,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.0,0.3513513513418554,2224.49999888775,0,-0.5977533267422261,0.4114779894839021
31,329,1,2,530,4,1,98,2,1,1,2218,16193,1,0,12,3,3,1,4,3,3,4,2,3,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,2.6666666666666665,0.1290322580603538,2217.999997782,0,-1.2016228766173902,-0.9042856930136454
39,1218,1,1,531,2,1,52,3,5,3,19197,8213,1,1,14,3,3,1,21,3,3,21,8,1,6,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,Research & Development,Manager,Divorced,2.6666666666666665,0.5384615384477318,3839.39999923212,3,0.31947357408896815,3.5146452267355333
56,906,6,3,532,3,0,86,4,4,1,13212,18256,9,0,11,3,4,3,36,0,2,7,7,7,7,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.6666666666666665,0.12499999999776787,3302.9999991742498,0,-1.096317322447805,1.0909335173766974
30,1082,12,3,533,2,0,83,3,2,3,6577,19558,0,0,11,3,2,0,6,6,3,5,4,4,4,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,Sales,Sales Executive,Single,2.3333333333333335,0.1666666666611111,3288.49999835575,0,-0.25822720368533364,-0.20657822414609128
41,645,1,3,534,2,1,49,4,3,1,8392,19566,1,0,16,3,3,1,10,2,3,10,7,0,7,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.0,0.2439024390184414,2797.3333324008886,0,-1.8644459352905018,0.7447073835280759
28,1300,17,2,536,3,1,79,3,2,1,4558,13535,1,0,12,3,4,1,10,2,3,10,0,1,8,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,Research & Development,Laboratory Technician,Divorced,2.6666666666666665,0.357142857130102,2278.9999988605,0,-1.1442869117161802,0.13807153079219694
25,688,3,3,538,1,1,91,3,1,1,4031,9396,5,0,13,3,3,1,6,5,3,2,2,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,Research & Development,Laboratory Technician,Married,1.6666666666666667,0.0799999999968,4030.999995969,0,-2.3256091343477343,-0.8156259556015487
52,319,3,3,543,4,1,39,2,3,3,7969,19609,2,1,14,3,3,0,28,4,3,5,4,0,4,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,Research & Development,Manufacturing Director,Married,3.3333333333333335,0.09615384615199704,2656.333332447889,1,0.8777342729209241,-0.044761645453121085
45,192,10,2,544,1,1,69,3,1,4,2654,9655,3,0,21,4,4,2,8,3,2,2,2,0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,3.0,0.04444444444345679,2653.999997346,2,0.9710298012871166,-1.2631128365716624
52,1490,4,2,546,4,0,30,3,4,4,16555,10310,2,0,13,3,4,0,31,2,1,5,2,1,4,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,Research & Development,Manager,Married,4.0,0.09615384615199704,4138.749998965312,1,2.333738121031184,1.1685451827998778
42,532,29,2,547,1,0,92,3,2,3,4556,12932,2,0,11,3,2,1,19,3,3,5,4,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,Research & Development,Research Scientist,Divorced,2.0,0.11904761904478459,2277.9999988609998,0,-0.6490272730284131,-0.49413691390635484
30,317,2,3,548,3,0,43,1,2,4,6091,24793,2,0,20,4,3,0,11,2,3,5,4,0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,Research & Development,Manufacturing Director,Single,3.3333333333333335,0.1666666666611111,3045.49999847725,2,1.3924169127960766,-0.41746450200661445
60,422,7,3,549,1,0,41,3,5,1,19566,3854,5,0,11,3,4,0,33,5,1,29,8,11,10,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,Research & Development,Manager,Married,2.0,0.4833333333252778,3913.19999921736,3,-1.6535188725818002,4.610274071281591
46,1485,18,3,550,3,0,87,3,2,3,4810,26314,2,0,14,3,3,1,19,5,2,10,7,0,8,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,Research & Development,Manufacturing Director,Divorced,3.0,0.2173913043431002,2404.9999987974998,1,0.5106245141631149,0.07297219031199587
42,1368,28,4,551,4,0,88,2,2,4,4523,4386,0,0,11,3,4,3,7,4,4,6,5,0,4,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,0,Research & Development,Healthcare Representative,Married,4.0,0.14285714285374151,2261.49999886925,1,2.246389400615713,-0.5215857299273869
24,1448,1,1,554,1,0,62,3,1,2,3202,21972,1,1,16,3,2,0,6,4,3,5,3,1,4,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1,Sales,Sales Representative,Single,1.6666666666666667,0.2083333333246528,3201.9999967979998,0,-1.673579750265911,-0.6380013432462043
34,296,6,2,555,4,0,33,1,1,3,2351,12253,0,0,16,3,4,1,3,3,2,2,2,1,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1,Sales,Sales Representative,Divorced,3.6666666666666665,0.05882352941003461,2350.999997649,1,1.1894013301462476,-1.2490216970354295
38,1490,2,2,556,4,1,42,3,1,4,1702,12106,1,1,23,4,3,1,1,3,3,1,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,3.6666666666666665,0.026315789472991694,1701.9999982979998,2,1.7071578851355542,-1.55252814671056
40,1398,2,4,558,3,0,79,3,5,3,18041,13022,0,0,14,3,4,0,21,2,3,20,15,1,12,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,Sales,Manager,Married,3.3333333333333335,0.49999999998750005,3608.19999927836,3,1.0540102425637632,3.194620767360944
26,1349,23,3,560,1,0,90,3,1,4,2886,3032,1,0,22,4,2,2,3,3,1,3,2,0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,Research & Development,Research Scientist,Divorced,2.3333333333333335,0.11538461538017751,2885.9999971139996,2,0.22928495729640808,-1.0817298178528525
30,1400,3,3,562,3,1,53,3,1,4,2097,16734,4,0,15,3,3,1,9,3,1,5,3,1,4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,3.3333333333333335,0.1666666666611111,2096.999997903,1,1.4708821856201786,-0.969439345931254
29,986,3,4,564,2,1,93,2,3,3,11935,21526,1,0,18,3,3,0,10,2,3,10,2,0,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,Research & Development,Research Director,Married,2.6666666666666665,0.3448275861950059,3978.333332007222,3,0.19117290073837753,1.157723691285238
29,408,25,5,565,3,0,71,2,1,2,2546,18300,5,0,16,3,2,0,6,2,4,2,2,1,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1,Research & Development,Research Scientist,Married,2.3333333333333335,0.06896551723900118,2545.9999974539996,0,-0.9481697187274831,-1.113420803587029
19,489,2,2,566,1,1,52,2,1,4,2564,18437,1,0,12,3,3,0,1,3,4,1,0,0,0,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,1,Human Resources,Human Resources,Single,2.6666666666666665,0.052631578944598335,2563.999997436,1,0.6984026776991019,-1.328839351560518
30,1398,22,4,567,3,0,69,3,3,1,8412,2890,0,0,11,3,3,0,10,3,3,9,8,7,8,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.3333333333333335,0.29999999999,2803.999999065333,0,-1.4957693609159541,0.6168176172682522
57,210,29,3,568,1,1,56,2,4,4,14118,22102,3,0,12,3,3,1,32,3,2,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,Sales,Manager,Divorced,2.6666666666666665,0.01754385964881502,3529.499999117625,1,0.7885360758710377,0.40477883603350356
50,1099,29,4,569,2,1,88,2,4,3,17046,9314,0,0,15,3,2,1,28,2,3,27,10,15,7,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,Research & Development,Manager,Married,2.3333333333333335,0.5399999999892,4261.499998934625,3,-0.033259138063189975,3.8988329832705326
