Age,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Attrition,Department,JobRole,MaritalStatus,EngagementScore,LoyaltyScore,IncomePerLevel
31,1327,3,4,337,2,1,73,3,3,3,13675,13523,9,0,12,3,1,1,9,3,3,2,2,2,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,Research & Development,Research Director,Divorced,2.0,0.0645161290301769,4558.333331813888
33,832,5,4,338,3,0,63,2,1,4,2911,14776,1,0,13,3,3,1,2,2,2,2,2,0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,3.3333333333333335,0.06060606060422406,2910.999997089
34,470,2,4,339,4,1,84,2,2,1,5957,23687,6,0,13,3,2,1,13,3,3,11,9,5,9,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,Research & Development,Manufacturing Director,Married,2.3333333333333335,0.32352941175519034,2978.4999985107497
37,1017,1,2,340,3,0,83,2,1,1,3920,18697,2,0,14,3,1,1,17,2,2,3,1,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,1.6666666666666667,0.08108108107888971,3919.9999960799996
45,1199,7,4,341,1,1,77,4,2,3,6434,5118,4,0,17,3,4,1,9,1,3,3,2,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,Research & Development,Manufacturing Director,Married,2.6666666666666665,0.06666666666518518,3216.9999983915
37,504,10,3,342,1,1,61,3,3,3,10048,22573,6,0,11,3,2,2,17,5,3,1,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,Research & Development,Manufacturing Director,Divorced,2.0,0.027027027026296568,3349.3333322168887
39,505,2,4,343,3,0,64,3,3,3,10938,6420,0,0,25,4,4,0,20,1,3,19,6,11,8,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,0,Research & Development,Healthcare Representative,Single,3.3333333333333335,0.48717948716699544,3645.999998784667
29,665,15,3,346,3,1,60,3,1,4,2340,22673,1,0,19,3,1,0,6,1,3,6,5,1,5,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,Research & Development,Research Scientist,Single,2.6666666666666665,0.20689655171700358,2339.9999976599997
42,916,17,2,347,4,0,82,4,2,1,6545,23016,3,1,13,3,3,0,10,1,3,3,2,0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,Research & Development,Research Scientist,Single,2.6666666666666665,0.07142857142687076,3272.49999836375
29,1247,20,2,349,4,1,45,3,2,4,6931,10732,2,0,14,3,4,1,10,2,3,3,2,0,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,Sales,Sales Executive,Divorced,4.0,0.10344827585850179,3465.49999826725
25,685,1,3,350,1,0,62,3,2,3,4898,7505,0,0,12,3,4,2,5,3,3,4,2,1,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,Research & Development,Manufacturing Director,Married,2.6666666666666665,0.1599999999936,2448.9999987755
42,269,2,3,351,4,0,56,2,1,1,2593,8007,0,1,11,3,3,1,10,4,3,9,6,7,8,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,Research & Development,Laboratory Technician,Divorced,2.6666666666666665,0.21428571428061227,2592.9999974069997
40,1416,2,2,352,1,1,49,3,5,3,19436,5949,0,0,19,3,4,1,22,5,3,21,7,3,9,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,Research & Development,Research Director,Divorced,2.6666666666666665,0.5249999999868751,3887.19999922256
51,833,1,3,353,3,1,96,3,1,4,2723,23231,1,0,11,3,2,0,1,0,2,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,3.0,0.019607843136870435,2722.9999972769997
31,307,29,2,355,3,1,71,2,1,2,3479,11652,0,0,11,3,2,0,6,2,4,5,4,1,4,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,Research & Development,Laboratory Technician,Single,2.3333333333333335,0.16129032257544224,3478.9999965209995
32,1311,7,3,359,2,1,100,4,1,2,2794,26062,1,0,20,4,3,0,5,3,1,5,1,0,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,2.3333333333333335,0.1562499999951172,2793.999997206
38,1327,2,2,361,4,1,39,2,2,4,5249,19682,3,0,18,3,4,1,13,0,3,8,7,7,5,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,4.0,0.21052631578393355,2624.4999986877497
32,128,2,1,362,4,1,84,2,2,1,2176,19737,4,0,13,3,4,0,9,5,3,6,2,0,4,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0,Research & Development,Laboratory Technician,Single,3.0,0.18749999999414066,1087.999999456
46,488,2,3,363,3,0,75,1,4,2,16872,14977,3,1,12,3,2,1,28,2,2,7,7,7,7,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,Sales,Manager,Married,2.3333333333333335,0.15217391304017014,4217.9999989455
28,529,2,4,364,1,1,79,3,1,3,3485,14935,2,0,11,3,3,0,5,5,1,0,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,Research & Development,Laboratory Technician,Single,2.3333333333333335,0.0,3484.9999965149996
29,1210,2,3,366,1,1,78,2,2,2,6644,3687,2,0,19,3,2,2,10,2,3,0,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,1.6666666666666667,0.0,3321.999998339
31,1463,23,3,367,2,1,64,2,2,4,5582,14408,0,0,21,4,2,1,10,2,3,9,0,7,8,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,Research & Development,Healthcare Representative,Married,2.6666666666666665,0.290322580635796,2790.9999986045
25,675,5,2,369,2,1,85,4,2,1,4000,18384,1,0,12,3,4,2,6,2,3,6,3,1,5,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,Research & Development,Healthcare Representative,Divorced,2.3333333333333335,0.2399999999904,1999.999999
45,1385,20,2,372,3,1,79,3,4,4,13496,7501,0,1,14,3,2,0,21,2,3,20,7,4,10,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,Research & Development,Healthcare Representative,Married,3.0,0.44444444443456793,3373.9999991565
36,1403,6,3,373,4,1,47,3,1,4,3210,20251,0,0,11,3,3,1,16,4,3,15,13,10,11,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,3.6666666666666665,0.4166666666550926,3209.99999679
55,452,1,3,374,4,1,81,3,5,1,19045,18938,0,1,14,3,3,0,37,2,3,36,10,4,13,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,Research & Development,Manager,Single,2.6666666666666665,0.6545454545335537,3808.9999992382
47,666,29,4,376,1,1,88,3,3,2,11849,10268,1,1,12,3,4,1,10,2,2,10,7,9,9,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,Research & Development,Manager,Married,2.3333333333333335,0.21276595744228158,3949.666665350111
28,1158,9,3,377,4,1,94,3,1,4,2070,2613,1,0,23,4,4,1,5,3,2,5,2,0,4,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,4.0,0.178571428565051,2069.9999979299996
37,228,6,4,378,3,1,98,3,2,4,6502,22825,4,0,14,3,2,1,7,5,4,5,4,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,3.0,0.13513513513148284,3250.9999983744997
21,996,3,2,379,4,1,100,2,1,3,3230,10531,1,0,17,3,1,0,3,4,4,3,2,1,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,Research & Development,Research Scientist,Single,2.6666666666666665,0.14285714285034012,3229.9999967699996
37,728,1,4,380,1,0,80,3,3,4,13603,11677,2,1,18,3,1,2,15,2,3,5,2,0,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,Research & Development,Research Director,Divorced,2.0,0.13513513513148284,4534.333331821888
35,1315,22,3,381,2,0,71,4,3,2,11996,19100,7,0,18,3,2,1,10,6,2,7,7,6,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,Research & Development,Manager,Divorced,2.0,0.19999999999428572,3998.6666653337775
38,322,7,2,382,1,0,44,4,2,1,5605,19191,1,1,24,4,3,1,8,3,3,8,0,7,7,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,Sales,Sales Executive,Divorced,1.6666666666666667,0.21052631578393355,2802.4999985987497
26,1479,1,3,384,3,0,84,3,2,2,6397,26767,1,0,20,4,1,1,6,6,1,6,5,1,4,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,Research & Development,Manufacturing Director,Divorced,2.0,0.23076923076035502,3198.49999840075
50,797,4,1,385,1,1,96,3,5,2,19144,15815,3,0,14,3,1,2,28,4,2,10,4,1,6,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,Research & Development,Research Director,Divorced,1.3333333333333333,0.19999999999600002,3828.7999992342397
53,1070,3,4,386,3,1,45,3,4,3,17584,21016,3,1,16,3,4,3,21,5,2,5,3,1,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,Research & Development,Research Director,Married,3.3333333333333335,0.09433962263972945,4395.999998901
42,635,1,1,387,2,1,99,3,2,3,4907,24532,1,0,25,4,3,0,20,3,3,20,16,11,6,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.6666666666666665,0.47619047617913834,2453.49999877325
29,442,2,2,388,2,1,44,3,2,4,4554,20260,1,0,18,3,1,0,10,3,2,10,7,0,9,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,Sales,Sales Executive,Single,2.3333333333333335,0.3448275861950059,2276.9999988615
55,147,20,2,389,2,1,37,3,2,4,5415,15972,3,1,19,3,4,1,12,4,3,10,7,0,8,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,3.3333333333333335,0.18181818181487605,2707.49999864625
26,496,11,2,390,1,1,60,3,2,1,4741,22722,1,1,13,3,3,1,5,3,3,5,3,3,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,Research & Development,Healthcare Representative,Married,1.6666666666666667,0.19230769230029585,2370.4999988147497
37,1372,1,3,391,4,0,42,3,1,4,2115,15881,1,0,12,3,2,0,17,3,3,17,12,5,7,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,Research & Development,Research Scientist,Single,3.3333333333333335,0.4594594594470417,2114.9999978849996
44,920,24,3,392,4,1,43,3,1,3,3161,19920,3,1,22,4,4,1,19,0,1,1,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,Research & Development,Laboratory Technician,Divorced,3.6666666666666665,0.0227272727267562,3160.999996839
38,688,23,4,393,4,1,82,3,2,4,5745,18899,9,0,14,3,2,1,10,2,3,2,2,1,2,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,Research & Development,Healthcare Representative,Divorced,3.3333333333333335,0.05263157894598339,2872.49999856375
26,1449,16,4,394,1,1,45,3,1,2,2373,14180,2,1,13,3,4,1,5,2,3,3,2,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,Research & Development,Laboratory Technician,Divorced,2.3333333333333335,0.11538461538017751,2372.9999976269996
28,1117,8,2,395,4,0,66,3,1,4,3310,4488,1,0,21,4,4,0,5,3,3,5,3,0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,Research & Development,Research Scientist,Single,4.0,0.178571428565051,3309.9999966899995
49,636,10,4,396,3,0,35,3,5,1,18665,25594,9,1,11,3,4,0,22,4,3,3,2,1,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,Research & Development,Research Director,Single,2.6666666666666665,0.06122448979466889,3732.9999992534
36,506,3,3,397,3,1,30,3,2,2,4485,26285,4,0,12,3,4,0,10,2,3,8,0,7,7,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,Research & Development,Research Scientist,Single,3.0,0.2222222222160494,2242.49999887875
31,444,5,3,399,4,0,84,3,1,2,2789,3909,1,0,11,3,3,1,2,5,2,2,2,2,2,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,Sales,Sales Representative,Divorced,3.0,0.0645161290301769,2788.999997211
26,950,4,4,401,4,1,48,2,2,4,5828,8450,1,1,12,3,2,0,8,0,3,8,7,7,4,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,Sales,Sales Executive,Single,3.3333333333333335,0.3076923076804734,2913.999998543
37,889,9,3,403,2,1,53,3,1,4,2326,11411,1,1,12,3,3,3,4,3,2,4,2,1,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,3.0,0.10810810810518627,2325.9999976739996
42,555,26,3,404,3,0,77,3,4,2,13525,14864,5,0,14,3,4,1,23,2,4,20,4,4,8,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,3.0,0.47619047617913834,3381.2499991546874
18,230,3,3,405,3,1,54,3,1,3,1420,25233,1,0,13,3,3,0,0,2,3,0,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,Research & Development,Laboratory Technician,Single,3.0,0.0,1419.9999985799998
35,1232,16,3,406,3,1,96,3,3,2,8020,5100,0,0,15,3,3,2,12,3,2,11,9,6,9,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.6666666666666665,0.31428571427673474,2673.333332442222
36,566,18,4,407,3,1,81,4,1,4,3688,7122,4,0,18,3,4,2,4,2,3,1,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,3.6666666666666665,0.027777777777006175,3687.999996312
51,1302,2,3,408,4,1,84,1,2,2,5482,16321,5,0,18,3,4,1,13,3,3,4,1,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,Research & Development,Manufacturing Director,Divorced,3.3333333333333335,0.07843137254748174,2740.9999986294997
41,334,2,4,410,4,1,88,3,4,2,16015,15896,1,0,19,3,2,0,22,2,3,22,10,0,4,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,Sales,Manager,Single,2.6666666666666665,0.5365853658405711,4003.7499989990624
